id,name,brand,original_price,discount,price,discount_rate,quantity_sold,rating_average,seller_id,seller_name,days_since_joined,seller_avg_rating,is_official,review_count,total_follower
220669527,Combo 2 Quần lót nam boxer CITYMEN nhiều lưng vải thun lạnh co dãn 4 chiều sịp đùi nam cao cấp - Giao màu ngẫu nhiên,CITYMEN,79000,37400,41600,47,24,5.0,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
88011112,Quần short nam Dokafashion thể thao cao cấp năng động cá tính EZQT01,dokafashion,80000,21000,59000,26,126,4.7,13906,Doka Fashion,1637,4.462,True,1686,352
76537581,"Quần Jean Nam Đen Trơn cao cấp thương hiệu Chandi, phong cách tôn dáng nam tính chất jean co dãn Mẫu J20",Chandi,280000,112000,168000,40,2140,4.5,18150,CHANDI OFFICIAL STORE,1593,4.5968,True,10012,1663
54711023,"Quần Bơi Nam Thiết Kế Vảy Cá Mập Cleacco Chống Thấm Nước , Nhanh Khô Tặng Kèm Nón Bơi và Bịt Tai Silicon Cao Cấp",CLEACCO,201000,52000,149000,26,594,4.8,5907,BORO SPORT,1784,4.6642,False,13453,1456
92137226,Áo sơ mi nam tay ngắn form suông lai bằng họa tiết xanh Khatoco A1MN538T2-CNIN074-2009-N,KHATOCO ,538000,349000,189000,65,211,4.8,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
216356961,Combo 3 Quần lót nam boxer CITYMEN nhiều lưng cao cấp vải cotton co dãn 4 chiều sịp đùi nam - Giao màu ngẫu nhiên,CITYMEN,143000,58900,84100,41,29,5.0,9311,THỜI TRANG LIÊN MINH,1700,4.5213,False,18595,5144
99958075,"Quần đùi short gió nam thể thao Basic trẻ trung năng động, thoáng mát co giãn 4 chiều MRM Manlywear",MRM Manlywear,199000,70000,129000,35,2197,4.7,55147,MRM Manlywear Official,1412,4.707,True,11633,2939
125800026,"Áo khoác dù 2 mặt chống Nước LADOS - 2027 , Form đẹp, chống nắng, chống nước tốt",LADOS,379000,150000,229000,40,578,4.5,175389,Thời Trang Lados,641,4.6098,True,2437,1835
20527249,Quần Short Nam Khatoco Q3M318R0-VNMA030-2009-018,KHATOCO ,318000,189000,129000,59,222,5.0,46647,THỜI TRANG KHATOCO,1458,4.7407,True,4905,1102
31638205,Combo 4 quần lót nam cạp 1cm sợi tre Bamboo tự nhiên mềm mịn thấm hút mồ hôi - Màu Ngẫu nhiên,MRM Manlywear,300000,71000,229000,24,970,4.7,55147,MRM Manlywear Official,1412,4.707,True,11633,2939
