id,name,brand,original_price,discount,current_price,discount_rate,quantity_sold,rating_average,product_review_count,seller_id,seller_name,days_since_joined,seller_rating_average,is_official,seller_review_count,total_follower
98942159,"Combo 4 quần đùi nam thể thao Sport ngắn, quần short nam vải Thun Poly 2 Da thoáng mát, chất liệu hút ẩm, độ co giãn tốt",AK Corner,490000,245000,245000,50,2163,4.6,800,175215,A K CORNER,788,4.6183,True,1433,245
79435123,"Áo chống nắng nam cao cấp, thông hơi, chống nắng, chống tia UV, chống bám bụi – FORMEN SHOP – FMTHT024",OEM,215000,100000,115000,47,1013,4.7,264,17914,FORMEN SHOP,1602,4.5444,False,4565,2042
31637590,Combo 4 quần lót nam tam giác Bamboo Organic mềm mịn thoáng mát thấm hút mồ hôi - MRM Manlywear - Màu Ngẫu Nhiên,MRM Manlywear,340000,91000,249000,27,2769,4.7,764,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
154298071,"Combo 2 quần đùi nam, quần Short Gió nam thể thao Họa Tiết Rằn Ri trẻ trung năng động, thoáng mát co giãn 4 chiều MRM Manlywear",MRM Manlywear,399000,130000,269000,33,543,5,171,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
196313090,"Áo khoác dù chống nắng nam, có 3 ngăn túi khóa kéo nón có thể tách rời tiện lợi - FORMENSHOP - FMTHT050",ARADO FASHION,300000,153000,147000,51,27,4.8,9,17914,FORMEN SHOP,1602,4.5444,False,4565,2042
73214429,Áo Khoác Nam Áo Khoác Dù Nam Nữ Hai Lớp Chống Nước Chống Nắng Chống Gió Phối Nón Cao Cấp QD54 - ShopN6 (Nhiều Màu),N6,189000,67000,122000,35,390,4.6,165,28688,ShopN6,1519,4.1962,False,5407,698
169331344,Áo chống nắng nam sọc tay mới 5 màu thun lạnh thoáng mát chống tia UV cao cấp Micado,Micado,180000,61000,119000,34,48,5,12,4055,Venado,1759,4.2558,False,692,147
4027231,Áo Khoác Dù Nam Phối Dây Kéo - K2015,OEM,124000,0,124000,0,507,3.9,113,57049,Xưởng May Thời Trang Nguyễn Hùng,1421,3.8777,False,3441,571
176250783,Áo thun nam Cotton Compact Premium trẻ trung năng động thấm hút mồ hôi co giãn 4 chiều MRM Manlywear,MRM Manlywear,249000,110000,139000,44,500,5,111,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
99958075,"Quần đùi short gió nam thể thao Basic trẻ trung năng động, thoáng mát co giãn 4 chiều MRM Manlywear",MRM Manlywear,199000,70000,129000,35,2208,4.7,453,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
172210350,"Hộp 4 quần boxer nam thun lạnh, quần lót nam co dãn 4 chiều- Formen Shop- FMQS017",ARADO FASHION,199000,41000,158000,21,629,4.8,160,17914,FORMEN SHOP,1602,4.5444,False,4565,2042
176251118,"Combo 2 Áo thun nam Cotton Compact Premium trẻ trung thấm hút mồ hôi, co giãn 4 chiều MRM Manlywear",MRM Manlywear,499000,230000,269000,46,362,4.8,121,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
22492292,"Áo polo nam ngắn tay có cổ, Combo 2 áo, DokaFashion regular fit chuẩn hàng xuất, áo phông thun polo nam tay ngắn – EZ235",dokafashion,285000,126000,159000,44,924,4.5,419,13906,Doka Fashion,1641,4.4583,True,1689,353
99968881,"Set 2 quần đùi nam, quần Short Gió nam thể thao Basic trẻ trung năng động, thoáng mát co giãn 4 chiều MRM Manlywear",MRM Manlywear,399000,144000,255000,36,1736,4.8,527,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
13670345,Áo Thun Nam Trắng Trơn THUNTRANG01,OEM,23000,0,23000,0,556,3.6,55,180638,FASHION TREND,760,3.5255,False,4655,1465
99325284,"Áo Thể Thao Nam TSIMPLE thun nam tập gym ngắn tay vải thun lạnh thoáng mát, co giãn, chuẩn form nhiều màu",Tsimple,113000,24000,89000,21,2886,4.7,813,33099,TSIMPLE OFFICIAL STORE,1501,4.651,True,3668,838
117921774,Áo thun nam nữ unisex tay lỡ phông form rộng teen cổ tròn oversize cotton giá rẻ basic đen trắng tee pull 1997,OEM,38000,0,38000,0,41,3.3,16,62358,Hương Nemo Style,1401,3.9111,False,5546,857
50347611,Combo 2 Quần shorts thể thao nam dạng sọt sport đùi chất thun lạnh 4 chiều cao cấp phù hợp tập gym hay mặc nhà màu trắng và đen DUI-P101 - tặng 1 khẩu trang chống nắng,Doka,130000,51000,79000,39,347,4.3,94,9691,dokafashion,1701,4.3362,True,1957,278
67538621,COmbo 5 quần ĐÙI May 10,May 10,135000,13000,122000,10,15157,4.6,4684,16588,May 10,1610,4.5742,False,8003,2310
52184516,Combo 3 quần lót nam Boxer sợi cotton organic mềm mịn thoáng mát co giãn 4 chiều MRM Manlywear ( TẶNG Đôi Tất Nam Cao Cấp Giao Ngẫu Nhiên) - XL,MRM Manlywear,285000,86000,199000,30,3901,4.6,1191,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
103076103,"áo ba lỗ nam, áo 3 lỗ nam sợi cotton Organic mềm mịn siêu thoáng mát thấm hút mồ hôi JAMANO",JAMANO,99000,20000,79000,20,875,4.8,98,147336,JM STORE,980,4.6932,False,3902,919
176250783,Áo thun nam Cotton Compact Premium trẻ trung năng động thấm hút mồ hôi co giãn 4 chiều MRM Manlywear,MRM Manlywear,249000,110000,139000,44,500,5,111,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
164313171,"THINK DIFFERENT, mã G66. Áo thun nam nữ siêu đẹp, form unisex. Áo phông GOKING hàng hiệu, quà tặng cao cấp cho gia đình, cặp đôi, hội nhóm, doanh nghiệp",GOKING,119000,0,119000,0,28,5,9,18138,GOKING,1597,4.6654,False,9098,2683
131131915,"Áo polo nam ngắn tay có cổ ARISTINO mềm mại, nhẹ thoáng mát - APS018S1",Aristino,330000,0,330000,0,3,1,1,13801,K&G VIỆT NAM,1644,4.2874,False,167,273
17912482,"Áo khoác nam chống nắng gió thu đông Doka (DBLS102) chất liệu dù giữ ấm cao cấp màu đen , màu xanh đen , màu xanh rêu",Doka,229000,90000,139000,39,843,4.5,369,9691,dokafashion,1701,4.3362,True,1957,278
22610869,"Combo 3 Áo Thun nam HÀNG HIỆU đa phong cách -  ĐB3QC16 (Chọn Màu)- Vải thun cotton có điểm đặc biệt, thân thiện với làn da, co giãn và khả năng thấm hút tốt",Doka,400000,191000,209000,48,454,4.5,173,9691,dokafashion,1701,4.3362,True,1957,278
145680551,"Hộp 6 quần lót nam thun lạnh Hàn Quốc CITYMEN cao cấp co giãn 4 chiều, kháng khuẩn, thấm hút tốt ( Giao màu ngẫu nhiên )",CITYMEN,250000,121000,129000,48,2773,4.7,886,9311,THỜI TRANG LIÊN MINH,1704,4.5213,False,18597,5144
71985742,"Áo Gió Nam, Áo khoác nam [Nhập EZAGG10K giảm 10K + Miễn Phí Vận Chuyển] Chống Thấm Nước Có Túi Trong Kèm Túi Khóa Kéo Phong Cách Trẻ Trung",dokafashion,298000,139000,159000,47,301,4.5,142,13906,Doka Fashion,1641,4.4583,True,1689,353
17911356,Áo khoác nam chống nắng gió thu đông Doka (DBLS101) chất liệu dù giữ ấm cao cấp,Doka,200000,91000,109000,46,126,4.1,41,9691,dokafashion,1701,4.3362,True,1957,278
75329276,"Áo Polo Nam Pique Basic Co Giãn Thoáng Khí, combo 2 áo - DBM215",Doka,239000,100000,139000,42,238,4.6,144,15951,Shoppious,1618,4.3855,False,729,141
90979601,"Áo Khoác Dù Nam Dokafashion Cao Cấp 2 Lớp Vải Dù Ấm Áp Cản Gió Đi Nắng, Chống Nước EZDS23",dokafashion,209000,61000,148000,29,148,4.8,90,13906,Doka Fashion,1641,4.4583,True,1689,353
76121693,"Áo Khoác Dù Nam Chống Nắng, Trược Nước Cao Cấp - PS21",Doka,179000,51000,128000,28,120,4.3,44,15951,Shoppious,1618,4.3855,False,729,141
74536479,"Áo khoác dù nam DokaFashion giá tốt, giảm giá đến 45% ( Chọn màu )",Doka,100000,31000,69000,31,448,4.5,220,15951,Shoppious,1618,4.3855,False,729,141
7170169,Bộ 5 Quần Sịp Tam Giác Nam Nhật Bản (Nhiều mầu) - 5Star,OEM,95000,0,95000,0,6814,4.2,458,10911,5Star,1683,4.3544,False,4218,469
47811534,Quần shorts thể thao nam dạng sọt sport đùi chất thun lạnh 4 chiều cao cấp phù hợp tập gym hay mặc nhà có màu trắng và đen DUI-P101,Doka,115000,56000,59000,49,1198,4.5,325,9691,dokafashion,1701,4.3362,True,1957,278
22490714,"Áo thun nam cổ bẻ vải cá sấu, Combo 2 áo – EZ212",dokafashion,285000,106000,179000,37,554,4.5,233,13906,Doka Fashion,1641,4.4583,True,1689,353
87909810,Áo Polo nam DokaFashion vải Cotton cá sấu cao cấp xuất xịn dệt bo dày dặn chuẩn form áo thun cổ bẻ tay ngắn - Doka EZDB01,dokafashion,110000,51000,59000,46,40,4.7,17,13906,Doka Fashion,1641,4.4583,True,1689,353
22654030,Hộp 4 quần lót nam Boxer ( quần sịp đùi ) hàng nhập câp cấp QL3,Nanjiren,400000,165000,235000,41,1463,4.7,407,5646,ONEZ Official Store,1791,4.3817,True,3600,1203
87981660,"Combo 2 áo ba lỗ nam, áo 3 lỗ nam, sợi cotton mềm mịn, thấm hút mồ hôi tốt, thoáng mát, mặc thoải mái JAMANO",JAMANO,198000,49000,149000,25,1387,4.8,278,147336,JM STORE,980,4.6932,False,3902,919
22492292,"Áo polo nam ngắn tay có cổ, Combo 2 áo, DokaFashion regular fit chuẩn hàng xuất, áo phông thun polo nam tay ngắn – EZ235",dokafashion,285000,126000,159000,44,924,4.5,419,13906,Doka Fashion,1641,4.4583,True,1689,353
172305521,"Áo thun polo nam thể thao LADOS - 9080 có cổ bẻ, vải thun lạnh, phông rộng",LADOS,249000,110000,139000,44,241,4.7,62,175389,Thời Trang Lados,645,4.6072,True,2444,1836
176251118,"Combo 2 Áo thun nam Cotton Compact Premium trẻ trung thấm hút mồ hôi, co giãn 4 chiều MRM Manlywear",MRM Manlywear,499000,230000,269000,46,362,4.8,121,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
103076103,"áo ba lỗ nam, áo 3 lỗ nam sợi cotton Organic mềm mịn siêu thoáng mát thấm hút mồ hôi JAMANO",JAMANO,99000,20000,79000,20,875,4.8,98,147336,JM STORE,980,4.6932,False,3902,919
42899542,"Áo ba lỗ nam/ 3 lỗ nam cao cấp, sợi cotton mềm mịn siêu thoáng mát, thấm hút mồ hôi cực tốt, co dãn 4 chiều MRM FASHION",MRM Manlywear,125000,6000,119000,5,1527,4.7,293,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
176250783,Áo thun nam Cotton Compact Premium trẻ trung năng động thấm hút mồ hôi co giãn 4 chiều MRM Manlywear,MRM Manlywear,249000,110000,139000,44,500,5,111,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
97861656,Áo thun trơn nam form rộng phong cách hàn quốc vải poly cotton mịn Nhiều màu đủ size SIÊU SALE,OEM,11000,0,11000,0,91,4,10,180638,FASHION TREND,760,3.5255,False,4655,1465
13670345,Áo Thun Nam Trắng Trơn THUNTRANG01,OEM,23000,0,23000,0,556,3.6,55,180638,FASHION TREND,760,3.5255,False,4655,1465
90981469, Áo thun tay lỡ form rộng thêu chữ BACKHANDER - Unisex nam nữ đều mặc được,	OEM,49000,0,49000,0,34,3.1,11,75291,Xưởng Thời Trang Hùng,1351,3.9519,False,3076,642
176250783,Áo thun nam Cotton Compact Premium trẻ trung năng động thấm hút mồ hôi co giãn 4 chiều MRM Manlywear,MRM Manlywear,249000,110000,139000,44,500,5,111,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
87981660,"Combo 2 áo ba lỗ nam, áo 3 lỗ nam, sợi cotton mềm mịn, thấm hút mồ hôi tốt, thoáng mát, mặc thoải mái JAMANO",JAMANO,198000,49000,149000,25,1387,4.8,278,147336,JM STORE,980,4.6932,False,3902,919
34328573,"Áo thun nam thoát nhiệt Nhật Bản GOKING, chất liệu tự nhiên 100% cotton thoáng mát, thấm hút mồ hôi",GOKING,159000,0,159000,0,624,4.8,165,18138,GOKING,1597,4.6654,False,9098,2683
216125972,"Áo Polo Nam 5S THE END, Chất Liệu Cao Cấp, Mềm Mịn, Thấm Hút Cực Tốt, Thoáng Mát, Giữ Phom (APC23008)",5S,369000,130000,239000,35,24,5,8,25955,5S FASHION,1527,4.657,True,33450,11474
52251333,"Áo Thun Nam Cổ Bẻ, Cổ Trụ, Thương Hiệu DOKA, 4 Chiều Cao Cấp ( 8 Màu) ,thiết kế, tay ngắn, trẻ trung, khỏe khoắn, đường may tỉ mỉ",Doka,135000,66000,69000,49,59,4.6,19,15951,Shoppious,1618,4.3855,False,729,141
67805177,Áo thun tay lỡ cotton thoáng mát form rộng  viền chữ nhật (unisex nam nữ đều mặc được),OEM,82000,0,82000,0,86,3.4,31,180638,FASHION TREND,760,3.5255,False,4655,1465
99325284,"Áo Thể Thao Nam TSIMPLE thun nam tập gym ngắn tay vải thun lạnh thoáng mát, co giãn, chuẩn form nhiều màu",Tsimple,113000,24000,89000,21,2886,4.7,813,33099,TSIMPLE OFFICIAL STORE,1501,4.651,True,3668,838
106746036,"Combo 4 Áo Thun Nam, Cổ Tròn, Ngắn Tay, Vải Lưới Mềm Mịn, Thun Lạnh, Thông Hơi Thoáng Khí, Áo Lót Nam Mặc 4 Mùa Siêu Mát, Co Giãn 4 Chiều, Áo Tập Thể Thao, Tập Gym, Thấm Hút Mồ Hôi Cực Tốt, Phong Cách Trẻ Trung Năng Động",OEM,109000,0,109000,0,178,3.5,57,180638,FASHION TREND,760,3.5255,False,4655,1465
117921774,Áo thun nam nữ unisex tay lỡ phông form rộng teen cổ tròn oversize cotton giá rẻ basic đen trắng tee pull 1997,OEM,38000,0,38000,0,41,3.3,16,62358,Hương Nemo Style,1401,3.9111,False,5546,857
22610869,"Combo 3 Áo Thun nam HÀNG HIỆU đa phong cách -  ĐB3QC16 (Chọn Màu)- Vải thun cotton có điểm đặc biệt, thân thiện với làn da, co giãn và khả năng thấm hút tốt",Doka,400000,191000,209000,48,454,4.5,173,9691,dokafashion,1701,4.3362,True,1957,278
164313171,"THINK DIFFERENT, mã G66. Áo thun nam nữ siêu đẹp, form unisex. Áo phông GOKING hàng hiệu, quà tặng cao cấp cho gia đình, cặp đôi, hội nhóm, doanh nghiệp",GOKING,119000,0,119000,0,28,5,9,18138,GOKING,1597,4.6654,False,9098,2683
68202834,"Combo 2 áo ba lỗ nam, áo sát nách nam,sợi cotton cao cấp mềm mịn, thấm hút mồ hôi, siều thoáng mát, co giãn 4 chiều Mrm Manlywear - MM",MRM Manlywear,310000,61000,249000,20,699,4.7,256,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
240947458,"Áo Polo Nam 5S THIẾT KẾ Phối Màu Lịch Lãm, Trẻ Trung, Chất Liệu Cotton Cao Cấp, Thoáng Mát, Thấm Hút Tốt (APC23012)",5S,369000,130000,239000,35,9,5,3,25955,5S FASHION,1527,4.657,True,33450,11474
172322104,"TOKYO, mã G159. Áo thun hàng hiệu GOKING, form unisex cho nam nữ, trẻ em, bé trai gái. Áo phông in hình chữ đẹp. Quà tặng cao cấp cho gia đình, cặp đôi, hội nhóm, doanh nghiệp",GOKING,119000,0,119000,0,87,4.8,18,18138,GOKING,1597,4.6654,False,9098,2683
43333663,"Combo 2 áo ba lỗ nam/áo 3 lỗ nam, sợi cotton mềm mịn siêu thoáng mát, thấm hút mồ hôi cực tốt, co giãn 4 chiều MRM FASHION -MM",MRM Manlywear,250000,21000,229000,8,891,4.6,241,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
75329276,"Áo Polo Nam Pique Basic Co Giãn Thoáng Khí, combo 2 áo - DBM215",Doka,239000,100000,139000,42,238,4.6,144,15951,Shoppious,1618,4.3855,False,729,141
22490714,"Áo thun nam cổ bẻ vải cá sấu, Combo 2 áo – EZ212",dokafashion,285000,106000,179000,37,554,4.5,233,13906,Doka Fashion,1641,4.4583,True,1689,353
87909810,Áo Polo nam DokaFashion vải Cotton cá sấu cao cấp xuất xịn dệt bo dày dặn chuẩn form áo thun cổ bẻ tay ngắn - Doka EZDB01,dokafashion,110000,51000,59000,46,40,4.7,17,13906,Doka Fashion,1641,4.4583,True,1689,353
87981660,"Combo 2 áo ba lỗ nam, áo 3 lỗ nam, sợi cotton mềm mịn, thấm hút mồ hôi tốt, thoáng mát, mặc thoải mái JAMANO",JAMANO,198000,49000,149000,25,1387,4.8,278,147336,JM STORE,980,4.6932,False,3902,919
99156609,"Áo Thun Nam cổ tròn TSIMPLE áo phông trơn basic tay ngắn vải cotton co giãn, dày dặn , form chuẩn nhiều màu",Tsimple,113000,24000,89000,21,3199,4.7,752,33099,TSIMPLE OFFICIAL STORE,1501,4.651,True,3668,838
20521995,Áo Thun Nam Khatoco A2MN378R2-VNMK004-2011-N,KHATOCO ,378000,249000,129000,66,309,4.8,87,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
50328037,Áo Thun Nam Tay Ngắn Sọc Ngang Chìm Khatoco A2MN378R2-VNSC033-2111-N,KHATOCO ,378000,249000,129000,66,224,5,54,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
251773296,"Áo thun Polo Nam Coolmax - Premium nam tính, thanh lịch sang trọng MRM Manlywear",MRM Manlywear,450000,161000,289000,36,37,5,13,55147,MRM Manlywear Official,1415,4.7072,True,11641,2949
110938120,"Áo Phông Nam Lính Mỹ (2 Màu), Chất Liệu Mềm Mại, Thoáng Mát, Chống Nhăn, Phom Dáng Xuông Trẻ Trung, Năng Động (U289)-HÀNG CHÍNH HÃNG",US ARMY,499000,249500,249500,50,115,5,82,276201,US ARMY OFFICIAL,412,4.7321,True,2176,279
22760941,Combo 3 Áo thun nam cổ bẻ [ Tặng 1 quần lót xịn ] vải cá sấu - EZ338,dokafashion,406000,127500,278500,31,370,4.5,204,13906,Doka Fashion,1641,4.4583,True,1689,353
143599914,"Áo thun ba lỗ nam, áo basic Aristino AC-21 màu trắng, chất liệu 100% cotton thấm hút mồ hôi cực thoáng mát, phù hợp thể dục, thể thao, mặc lót bên trong",Aristino,95000,15700,79300,17,686,4.7,82,224263,Aristino Fashion Store,597,4.7119,True,1215,2945
82819910,"Áo Polo nam cổ bẻ ngắn tay, chất liệu vải cá sấu cotton cao cấp, trẻ trung, năng động – FORMEN SHOP – FMPS150",ARADO FASHION,219000,95000,124000,43,696,4.8,179,17914,FORMEN SHOP,1602,4.5444,False,4565,2042
52251333,"Áo Thun Nam Cổ Bẻ, Cổ Trụ, Thương Hiệu DOKA, 4 Chiều Cao Cấp ( 8 Màu) ,thiết kế, tay ngắn, trẻ trung, khỏe khoắn, đường may tỉ mỉ",Doka,39000,10000,29000,26,59,4.6,19,15951,Shoppious,1618,4.3855,False,729,141
99183754,"Áo Polo Nam cổ bẻ TSIMPLE thun có cổ tay lỡ vải cá sấu cotton phong cách trẻ trung, chuẩn form, nhiều màu",Tsimple,170000,21000,149000,12,1944,4.7,575,33099,TSIMPLE OFFICIAL STORE,1501,4.651,True,3668,838
172283135,"PARIS, mã G108. Áo phông GOKING hàng hiệu, form unisex cho nam nữ, trẻ em, bé trai gái. Áo thun in hình siêu đẹp, quà tặng cao cấp cho gia đình, cặp đôi, hội nhóm, doanh nghiệp",GOKING,69000,0,69000,0,105,4.8,29,18138,GOKING,1597,4.6654,False,9098,2683
124635780,"Áo sơ mi nam trơn tay dài cao cấp Lados - 779 chất kate lụa mềm mát, thấm hút mồ hôi",LADOS,235000,96000,139000,41,2926,4.6,876,175389,Thời Trang Lados,645,4.6072,True,2444,1836
85086751,Áo sơ mi nam trắng chuẩn soái ca,OEM,159000,0,159000,0,28,5,1,21636,SOMINAM,1523,4.4319,False,653,155
181774585,Áo sơ mi nam tay ngắn kẻ sọc thời trang hàn quốc DX33,OEM,149000,0,149000,0,36,4.3,8,172756,Sport New Store,799,4.3676,False,1507,573
180577966,"Áo Sơ Mi Nam Trắng Dài tay Cổ bẻ Chất Lụa Trơn Truyền Thống không nhăn, thoáng mát",OEM,168000,20000,148000,12,17,4.8,5,243988,DazzieMenswear,543,4.3515,False,478,214
97099486,"Áo sơ mi trơn tay dài Amazing, form slimfit Hàn Quốc, màu sắc đa dạng, trẻ trung, vải bamboo mềm mượt, thoáng mát",Amazing,329000,104000,225000,32,13,0,0,9354,Amazing,1701,4.4705,True,1188,340
54762383,Áo sơ mi nam tay ngắn họa tiết chìm Khatoco A1MN438T2-THMK027-2010-N - Xanh đen,KHATOCO ,438000,309000,129000,71,142,4.8,38,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
20521238,Áo Sơ Mi Nam Tay Ngắn Khatoco A1MN538T1-CNCR115-2010-N,KHATOCO ,538000,389000,149000,72,180,4.8,58,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
92137226,Áo sơ mi nam tay ngắn form suông lai bằng họa tiết xanh Khatoco A1MN538T2-CNIN074-2009-N,KHATOCO ,538000,349000,189000,65,212,4.8,51,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
124635780,"Áo sơ mi nam trơn tay dài cao cấp Lados - 779 chất kate lụa mềm mát, thấm hút mồ hôi",LADOS,235000,96000,139000,41,2926,4.6,876,175389,Thời Trang Lados,645,4.6072,True,2444,1836
126146318,"Áo sơ mi nam trơn không nhăn LADOS - 523, Chất vải mềm mát, thấm hút mồ hôi tốt, form slimfit",LADOS,179000,0,179000,0,436,4.6,137,175389,Thời Trang Lados,645,4.6072,True,2444,1836
85086930,Áo sơ mi nam vải cotton mềm không nhăn-Quà tặng,OEM,108000,0,108000,0,9,5,3,21636,SOMINAM,1523,4.4319,False,653,155
85087534,Áo sơ mi nam dài tay màu tím,OEM,159000,0,159000,0,11,5,1,21636,SOMINAM,1523,4.4319,False,653,155
85087695,Áo sơ mi nam dài tay vải cotton mểm không nhăn,OEM,108000,0,108000,0,12,4,1,21636,SOMINAM,1523,4.4319,False,653,155
195162325,"Sơ mi nam, Áo sơ mi nam phối màu cực chất, siêu mát, mềm mịn, phong cách trẻ trung năng động H61",OEM,230000,0,230000,0,3,5,3,266541,Thời Trang Rose Shop,326,4.8081,False,172,30
20526900,Áo Sơ Mi Nam Tay Ngắn Khatoco A1MN438S1-CNIN087-2011-N,KHATOCO ,438000,269000,169000,61,9,4.7,6,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
20526198,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-THCR085-2005-D,KHATOCO ,598000,409000,189000,68,42,5,18,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
94107643,"Áo sơ mi đen nam mặc đẹp nơi công sở, áo sơ mi cổ trụ vải lụa đen co giãn kiểu trơn basic",OEM,75000,0,75000,0,45,4.2,6,62358,Hương Nemo Style,1401,3.9111,False,5546,857
20525982,Áo sơ mi nam tay dài Khatoco A1MD598T1-THCR077-2005-D,KHATOCO ,598000,409000,189000,68,96,5,32,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
20534154,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-THCR075-2005-D,KHATOCO ,598000,409000,189000,68,121,4.8,39,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
190321027,"Sơ mi gile,Áo Sơ Mi Nam phối Gile 2 Đen - Trắng sang trọng đẳng cấp H31",OEM,199000,0,199000,0,6,4.6,5,266541,Thời Trang Rose Shop,326,4.8081,False,172,30
121626976,Áo sơ mi nam dài tay có túi LADOS - 8024 chất OXFORD mịn mát form chuẩn dễ mặc,LADOS,329000,100000,229000,30,27,4.7,6,175389,Thời Trang Lados,645,4.6072,True,2444,1836
201384470,Áo sơ mi nam ngắn tay họa tiết mèo co giãn LADOS 8092 phong cách dễ phối đồ,LADOS,299000,120000,179000,40,6,4.7,3,175389,Thời Trang Lados,645,4.6072,True,2444,1836
20525931,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-CNSC011-2004-D,KHATOCO ,598000,409000,189000,68,26,4.8,12,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
92142554,Áo sơ mi nam tay ngắn form suông lai bằng họa tiết nâu Khatoco A1MN568T2-ININ023-2102-D,KHATOCO ,568000,170400,397600,30,18,4.8,9,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
67516618,Áo sơ mi nam tay ngắn xanh nhạt họa tiết Khatoco A1MN388T2-ININ029-2111-N,KHATOCO ,388000,116400,271600,30,26,5,10,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
20521761,Áo Sơ Mi Nam Tay Ngắn Khatoco A1MN538T1-CNCR116-2010-N,KHATOCO ,538000,369000,169000,69,149,5,38,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
110181593,Áo sơ mi nam cộc tay MAY 10 mã  010120003 AH239,May 10,203000,24000,179000,12,44,4.6,23,16588,May 10,1610,4.5742,False,8003,2310
67516826,Áo sơ mi nam tay ngắn tím họa tiết Khatoco A1MN468T2-CNIN035-2110-N,KHATOCO ,468000,140400,327600,30,29,5,14,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
20525986,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-CNMK007-2004-D,KHATOCO ,598000,409000,189000,68,96,5,31,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
20526245,Áo Sơ Mi Nam Tay Dài Khatoco A1MD598T1-THCR081-2005-D- Xanh,KHATOCO ,598000,409000,189000,68,17,5,3,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
85255932,Áo sơ mi nam dài tay họa tiết kẻ caro thời trang hàn quốc,OEM,245000,0,245000,0,95,4.5,36,172756,Sport New Store,799,4.3676,False,1507,573
20521578,Áo Sơ Mi Nam Tay Ngắn Khatoco A1MN538T1-CNCR117-2010-N,KHATOCO ,538000,369000,169000,69,107,4.8,33,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
30685141,Áo Sơ Mi Nam Tay Dài Form Slim Khatoco A1MD468S1-CNMK017-2011-D - Size,KHATOCO ,468000,279000,189000,60,10,5,3,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
92393846,Áo sơ mi nam tay ngắn form suông lai bằng caro xanh Khatoco A1MN438T2-CNCR119-2112-N,KHATOCO ,438000,131400,306600,30,36,5,12,46647,THỜI TRANG KHATOCO,1462,4.7411,True,4914,1168
163149118,Áo Sơ Mi Trơn Vải Lụa Tay Ngắn Cho Nam LADOS - 8069,LADOS,199000,70000,129000,35,309,4.7,85,175389,Thời Trang Lados,645,4.6072,True,2444,1836
48564731,Áo sơ mi đũi ngắn tay cổ bẻ cao cấp,OEM,150000,0,150000,0,78,3.3,27,75291,Xưởng Thời Trang Hùng,1351,3.9519,False,3076,642
116125747,"Áo khoác nam cao cấp AK Corner chất vải Cotton da cá 4 chiều mềm mịn thoáng mát, chống nắng tốt",AK Corner,450000,185000,265000,41,74,4.7,18,175215,A K CORNER,788,4.6183,True,1433,245
79435123,"Áo chống nắng nam cao cấp, thông hơi, chống nắng, chống tia UV, chống bám bụi – FORMEN SHOP – FMTHT024",OEM,215000,100000,115000,47,1013,4.7,264,17914,FORMEN SHOP,1602,4.5444,False,4565,2042
116105823,"Áo khoác nam chống nắng AK Corner vải Cotton da cá 4 chiều thoáng mát, chất vải dày dặn mềm mịn, ngăn chặn tia UV bảo vệ cơ thể",AK Corner,450000,185000,265000,41,195,4.8,83,175215,A K CORNER,788,4.6183,True,1433,245
